Time, v1, v2, v3, v4, CarPosX, CarPosY, CarPosZ, Angle
60.7227, 344.7054, 223.9842, 344.7054, 223.9842, -0.5320377, 0.01755172, -1.088991, 124.9959
61.02282, -87.26569, -58.33992, -87.26569, -58.33992, -0.538583, 0.01741956, -1.084273, 124.9546
61.32371, -87.26569, -58.33992, -87.26569, -58.33992, -0.5286255, 0.01736868, -1.090951, 124.8117
61.62447, -87.26569, -58.33992, -87.26569, -58.33992, -0.5181886, 0.01726144, -1.097961, 124.6896
61.92589, -453.3581, -42.85132, -453.3581, -42.85132, -0.5035174, 0.01747327, -1.107553, 124.4453
62.22786, -453.3581, -42.85132, -453.3581, -42.85132, -0.4608112, 0.01777373, -1.131653, 122.4506
62.53004, -453.3581, -42.85132, -453.3581, -42.85132, -0.4184612, 0.01760907, -1.154518, 120.8037
62.83185, -453.3581, -42.85132, -453.3581, -42.85132, -0.3748191, 0.01750625, -1.176037, 118.991
63.13323, -72.14135, -371.7337, -72.14135, -371.7337, -0.335866, 0.01755388, -1.197653, 119.16
63.43438, -72.14135, -371.7337, -72.14135, -371.7337, -0.2997662, 0.01746444, -1.220373, 120.2636
63.73558, -72.14135, -371.7337, -72.14135, -371.7337, -0.2641838, 0.01751391, -1.24421, 121.5352
64.03684, 421.8931, 250.6743, 421.8931, 250.6743, -0.2370611, 0.01767513, -1.262926, 122.5766
64.33832, 421.8931, 250.6743, 421.8931, 250.6743, -0.2929388, 0.01771086, -1.228217, 123.3791
64.64143, 421.8931, 250.6743, 421.8931, 250.6743, -0.3531432, 0.01747798, -1.189347, 124.032
64.94307, 421.8931, 250.6743, 421.8931, 250.6743, -0.4089211, 0.01767799, -1.15255, 124.7373
65.24419, -70.92871, 206.6635, -70.92871, 206.6635, -0.4379264, 0.01722285, -1.132089, 124.5718
65.54448, -70.92871, 206.6635, -70.92871, 206.6635, -0.4499275, 0.01747898, -1.123016, 124.1346
65.84688, -70.92871, 206.6635, -70.92871, 206.6635, -0.4619818, 0.01735872, -1.113567, 123.3512
66.14787, -375.043, -466.7369, -375.043, -466.7369, -0.4664389, 0.01792683, -1.109139, 122.6291
66.44887, -375.043, -466.7369, -375.043, -466.7369, -0.3987783, 0.01770816, -1.153945, 123.1655
66.75057, -375.043, -466.7369, -375.043, -466.7369, -0.3314529, 0.01787258, -1.199292, 123.5922
67.05191, -375.043, -466.7369, -375.043, -466.7369, -0.2635754, 0.01797613, -1.245099, 123.8562
67.35237, 11.63382, 391.7461, 11.63382, 391.7461, -0.2491148, 0.01760503, -1.253902, 123.2707
67.65347, 11.63382, 391.7461, 11.63382, 391.7461, -0.2827238, 0.01758007, -1.229329, 121.5978
67.95483, 11.63382, 391.7461, 11.63382, 391.7461, -0.3169779, 0.01747501, -1.205489, 119.7888
68.25678, -285.5192, -432.1653, -285.5192, -432.1653, -0.3524676, 0.01743521, -1.182644, 118.0883
68.55724, -285.5192, -432.1653, -285.5192, -432.1653, -0.2985983, 0.01766849, -1.212783, 118.6202
68.85961, -285.5192, -432.1653, -285.5192, -432.1653, -0.2387381, 0.01778194, -1.246784, 119.1658
69.16079, -285.5192, -432.1653, -285.5192, -432.1653, -0.17505, 0.01769989, -1.284326, 119.9122
69.46259, -479.768, 354.1473, -479.768, 354.1473, -0.1328187, 0.01769871, -1.299993, 114.583
69.76347, -479.768, 354.1473, -479.768, 354.1473, -0.1087949, 0.01786528, -1.285666, 101.6568
70.06444, -479.768, 354.1473, -479.768, 354.1473, -0.08684316, 0.01785705, -1.267954, 89.03886
70.36448, -479.768, 354.1473, -479.768, 354.1473, -0.07463992, 0.0177598, -1.245245, 75.78474
70.66541, -142.3788, -306.404, -142.3788, -306.404, -0.03525773, 0.01755135, -1.23664, 76.44704
70.96683, -142.3788, -306.404, -142.3788, -306.404, 0.00665467, 0.01732919, -1.227867, 77.07012
71.26888, -142.3788, -306.404, -142.3788, -306.404, 0.0484624, 0.01749184, -1.219584, 77.67885
71.56953, -323.6323, -207.7872, -323.6323, -207.7872, 0.09327447, 0.01765815, -1.210361, 77.90244
71.8698, -323.6323, -207.7872, -323.6323, -207.7872, 0.1424629, 0.01750739, -1.198755, 77.42915
72.17085, -323.6323, -207.7872, -323.6323, -207.7872, 0.1909079, 0.017563, -1.187126, 77.00363
72.47123, -323.6323, -207.7872, -323.6323, -207.7872, 0.2395067, 0.01722463, -1.17511, 76.60828
72.77219, 316.3337, 148.8251, 316.3337, 148.8251, 0.2066356, 0.01756483, -1.183641, 77.06779
73.07424, 316.3337, 148.8251, 316.3337, 148.8251, 0.1616886, 0.01760193, -1.194747, 77.71085
73.37656, 316.3337, 148.8251, 316.3337, 148.8251, 0.1165337, 0.01743382, -1.205447, 78.42588
73.67801, 42.25128, -330.9574, 42.25128, -330.9574, 0.09106329, 0.01754578, -1.213696, 80.13943
73.98012, 42.25128, -330.9574, 42.25128, -330.9574, 0.1209771, 0.01742585, -1.211762, 81.79726
74.28189, 42.25128, -330.9574, 42.25128, -330.9574, 0.1492768, 0.01748423, -1.210783, 83.37346
74.58372, 42.25128, -330.9574, 42.25128, -330.9574, 0.1781143, 0.01747271, -1.210693, 85.07938
74.8841, 264.912, 23.55389, 264.912, 23.55389, 0.1592698, 0.01720948, -1.21344, 85.95274
75.18557, 264.912, 23.55389, 264.912, 23.55389, 0.1300077, 0.01752112, -1.216281, 86.5425
75.48756, 264.912, 23.55389, 264.912, 23.55389, 0.1001542, 0.01728386, -1.21925, 87.39464
75.7893, 384.323, 221.5585, 384.323, 221.5585, 0.06205356, 0.01758785, -1.221728, 88.00376
