Time, v1, v2, v3, v4, CarPosX, CarPosY, CarPosZ, Angle
45.08667, -106.2624, -49.04834, -106.2624, -49.04834, -2.267481, 0.0173907, -0.01918223, 259.7749
45.3875, -133.3027, -70.55974, -133.3027, -70.55974, -2.282787, 0.01726746, -0.02234315, 259.5701
45.68917, -155.2738, -87.5905, -155.2738, -87.5905, -2.300916, 0.01749675, -0.02590042, 259.4461
45.9892, -165.7726, -95.31799, -165.7726, -95.31799, -2.323377, 0.01741806, -0.03049179, 259.2307
46.29065, -169.5888, -97.77732, -169.5888, -97.77732, -2.346347, 0.01728147, -0.03519476, 259.0563
46.59095, -170.8975, -98.50043, -170.8975, -98.50043, -2.369905, 0.01748759, -0.04014498, 258.8594
46.89236, -172.7854, -99.61775, -172.7854, -99.61775, -2.394423, 0.01722818, -0.0453638, 258.6448
47.19309, -174.9825, -101.0612, -174.9825, -101.0612, -2.41887, 0.01744846, -0.05057079, 258.5001
47.49447, -175.7412, -101.5759, -175.7412, -101.5759, -2.443584, 0.01748497, -0.05577774, 258.3968
47.79519, -175.7412, -101.5759, -175.7412, -101.5759, -2.46807, 0.01745706, -0.06101113, 258.2831
48.09656, -175.7412, -101.5759, -175.7412, -101.5759, -2.492203, 0.01745474, -0.0662825, 258.1431
48.39726, -229.2712, -24.96409, -229.2712, -24.96409, -2.51647, 0.01749958, -0.07191733, 257.8583
48.69796, -322.2814, 127.3693, -322.2814, 127.3693, -2.537026, 0.01761976, -0.08079118, 255.5151
48.99965, -342.2904, 169.342, -342.2904, 169.342, -2.554819, 0.01742353, -0.09588932, 250.0383
49.30067, -336.7384, 159.7774, -336.7384, 159.7774, -2.570204, 0.01742269, -0.1130397, 244.2213
49.60079, -331.8323, 143.7206, -331.8323, 143.7206, -2.582904, 0.01759452, -0.1306642, 237.5695
49.90163, -333.0723, 136.0563, -333.0723, 136.0563, -2.594537, 0.01762123, -0.1499051, 232.1614
50.20272, -337.6737, 135.3955, -337.6737, 135.3955, -2.606, 0.01748299, -0.1708018, 227.0532
50.50304, -342.5414, 137.1722, -342.5414, 137.1722, -2.615622, 0.01764452, -0.192831, 222.0132
50.80403, -346.4086, 138.761, -346.4086, 138.761, -2.62234, 0.01756255, -0.2166252, 216.2404
51.1045, -349.2674, 139.5835, -349.2674, 139.5835, -2.627537, 0.01751932, -0.2410675, 210.7129
51.4058, -350.7892, 139.8366, -350.7892, 139.8366, -2.62935, 0.01748513, -0.2677644, 204.4597
51.70666, -350.7892, 139.8366, -350.7892, 139.8366, -2.627854, 0.01764239, -0.2924799, 198.1358
52.00721, -350.7892, 139.8366, -350.7892, 139.8366, -2.623911, 0.01766136, -0.3167286, 192.0947
52.3081, -350.7892, 139.8366, -350.7892, 139.8366, -2.616872, 0.01764231, -0.3398616, 185.779
52.60913, 138.0041, 260.8221, 138.0041, 260.8221, -2.612486, 0.01752294, -0.3287237, 183.5329
